Time,Estimated_Height,Estimated_Speed,Estimated_Accel
7620,164.629639,-19.373455,-7.930971
7621,164.636108,-19.381901,-7.995191
7622,164.649979,-19.374830,-7.971473
7623,164.663635,-19.367813,-7.951585
7624,164.671570,-19.363123,-7.935017
7625,164.657166,-19.367540,-7.921549
7626,164.648468,-19.369497,-7.910140
7627,164.634354,-19.373585,-7.900672
7628,164.625961,-19.375227,-7.892619
7629,164.637833,-19.381229,-7.962915
7630,164.651550,-19.374056,-7.944402
7631,164.637344,-19.378302,-7.929411
7632,164.628845,-19.380081,-7.916725
7633,164.618378,-19.395288,-7.983561
7634,164.610016,-19.397074,-7.962134
7635,164.601715,-19.398691,-7.944159
7636,164.569229,-19.422802,-8.006983
7637,164.561325,-19.424166,-7.981755
7638,164.553482,-19.425352,-7.960592
7639,164.543655,-19.439939,-8.020318
7640,164.533829,-19.454647,-8.070409
7641,164.526062,-19.455877,-8.034937
7642,164.516235,-19.470455,-8.082662
7643,164.510468,-19.458263,-7.969306
7644,164.502792,-19.458874,-7.950125
7645,164.495209,-19.459332,-7.934033
7646,164.489761,-19.446367,-7.844633
7647,164.482498,-19.446299,-7.845545
7648,164.495560,-19.450634,-7.923363
7649,164.510513,-19.441835,-7.911158
7650,164.480911,-19.451315,-7.901778
7651,164.494064,-19.455847,-7.970528
7652,164.486877,-19.456293,-7.951142
7653,164.475632,-19.483715,-8.089841
7654,164.468475,-19.484415,-8.051208
7655,164.483536,-19.475811,-8.018375
7656,164.498367,-19.467239,-7.990844
7657,164.510925,-19.472279,-8.045240
7658,164.525299,-19.464090,-8.013391
7659,164.515167,-19.478577,-8.064590
7660,164.527237,-19.484062,-8.107102
7661,164.518845,-19.485355,-8.065710
7662,164.530624,-19.490881,-8.108045
7663,164.546188,-19.469839,-7.990178
7664,164.533203,-19.498011,-8.122610
7665,164.504105,-19.495218,-8.003245
7666,164.475357,-19.491678,-7.903114
7667,164.467255,-19.491669,-7.894588
7668,164.457260,-19.505104,-7.964915
7669,164.434601,-19.511202,-7.946700
7670,164.432587,-19.508673,-7.931021
7671,164.425125,-19.508326,-7.917975
7672,164.442047,-19.485485,-7.830705
7673,164.434692,-19.484863,-7.833839
7674,164.425476,-19.497740,-7.913946
7675,164.421936,-19.508560,-7.981025
7676,164.420471,-19.506031,-7.959806
7677,164.419037,-19.503408,-7.942008
7678,164.417648,-19.500706,-7.927078
7679,164.432999,-19.491108,-7.914237
7680,164.428040,-19.477423,-7.827998
7681,164.426804,-19.474390,-7.831457
7682,164.418106,-19.487181,-7.911943
7683,164.415070,-19.497921,-7.979342
7684,164.416107,-19.482035,-7.882492
7685,164.409714,-19.481344,-7.877264
7686,164.403473,-19.480570,-7.872875
7687,164.373123,-19.502361,-7.947097
7688,164.367401,-19.501471,-7.931431
7689,164.367310,-19.498201,-7.918183
7690,164.344864,-19.516768,-7.984941
7691,164.361755,-19.506641,-7.962734
7692,164.356232,-19.505693,-7.944541
7693,164.350815,-19.504618,-7.929279
7694,164.348984,-19.514730,-7.993850
7695,164.371384,-19.502422,-7.970103
7696,164.369263,-19.512899,-8.028102
7697,164.363617,-19.512270,-7.999372
7698,164.363541,-19.509214,-7.975167
7699,164.363480,-19.506067,-7.954864
7700,164.361374,-19.516405,-8.015316
7701,164.361298,-19.513386,-7.988539
7702,164.377899,-19.503441,-7.965760
7703,164.399826,-19.491325,-7.946556
7704,164.419449,-19.492926,-8.007940
7705,164.418625,-19.490479,-7.982380
7706,164.410217,-19.503750,-8.038527
7707,164.389053,-19.509645,-8.008420
7708,164.386414,-19.520447,-8.060248
7709,164.383682,-19.531414,-8.103719
7710,164.382919,-19.528952,-8.062697
7711,164.380020,-19.539888,-8.105771
7712,164.377029,-19.550953,-8.141898
7713,164.375961,-19.548559,-8.094717
7714,164.389435,-19.552715,-8.132305
7715,164.387970,-19.550411,-8.086677
7716,164.386429,-19.547922,-8.048405
7717,164.384872,-19.545273,-8.016303
7718,164.383316,-19.542488,-7.989377
7719,164.361420,-19.547911,-7.967181
7720,164.352585,-19.560522,-8.025751
7721,164.351379,-19.557438,-7.997286
7722,164.352234,-19.540951,-7.897511
7723,164.351181,-19.537386,-7.889724
7724,164.350220,-19.533783,-7.883192
7725,164.371582,-19.521063,-7.877288
7726,164.370575,-19.517626,-7.872772
7727,164.391891,-19.505079,-7.868558
7728,164.390854,-19.501822,-7.865459
7729,164.412140,-19.489462,-7.862434
7730,164.433258,-19.477312,-7.859908
7731,164.407532,-19.509899,-8.013575
7732,164.386154,-19.515671,-7.987489
7733,164.365021,-19.521124,-7.965600
7734,164.360382,-19.545076,-8.101803
7735,164.337341,-19.564249,-8.138949
7736,164.336838,-19.561436,-8.092225
7737,164.341782,-19.556183,-8.052929
7738,164.339035,-19.566654,-8.097558
7739,164.341721,-19.575003,-8.134884
7740,164.338684,-19.585777,-8.166298
7741,164.337585,-19.583075,-8.115164
7742,164.334335,-19.593729,-8.149755
7743,164.312683,-19.599239,-8.101676
7744,164.289154,-19.617908,-8.138820
7745,164.288177,-19.614586,-8.092093
7746,164.266800,-19.619402,-8.053288
7747,164.245667,-19.623852,-8.020731
7748,164.224792,-19.627962,-7.993413
7749,164.224564,-19.623428,-7.970100
7750,164.246597,-19.609724,-7.950122
7751,164.246231,-19.605257,-7.933800
7752,164.245956,-19.600725,-7.920110
7753,164.225418,-19.604464,-7.909017
7754,164.225586,-19.599627,-7.899313
7755,164.225861,-19.594755,-7.891174
7756,164.233795,-19.574316,-7.808342
7757,164.213959,-19.577518,-7.815265
7758,164.237106,-19.563137,-7.820248
7759,164.217590,-19.566422,-7.825253
7760,164.203995,-19.567263,-7.829336
7761,164.190735,-19.567980,-7.832754
7762,164.172256,-19.570837,-7.835720
7763,164.172455,-19.578754,-7.915291
7764,164.202484,-19.562073,-7.904020
7765,164.207977,-19.568298,-7.972487
7766,164.215469,-19.561275,-7.952435
7767,164.217392,-19.556515,-7.935727
7768,164.224884,-19.549452,-7.921607
7769,164.212006,-19.550737,-7.910158
7770,164.214188,-19.545784,-7.900264
7771,164.196075,-19.549141,-7.892356
7772,164.198639,-19.543961,-7.885326
7773,164.204727,-19.550083,-7.956806
7774,164.188965,-19.540274,-7.863877
7775,164.189804,-19.548477,-7.938916
7776,164.172363,-19.551731,-7.924764
7777,164.160736,-19.552490,-7.912780
7778,164.167603,-19.558325,-7.979815
7779,164.150558,-19.561504,-7.959058
7780,164.137222,-19.575729,-8.019014
7781,164.146423,-19.568157,-7.991427
7782,164.133118,-19.582460,-8.046163
7783,164.142319,-19.574947,-8.014195
7784,164.133072,-19.562447,-7.911877
7785,164.124069,-19.549469,-7.826053
7786,164.133682,-19.541042,-7.829573
7787,164.120926,-19.554613,-7.910401
7788,164.104919,-19.557056,-7.900814
7789,164.113007,-19.562277,-7.969751
7790,164.123047,-19.554276,-7.950096
7791,164.112671,-19.554626,-7.934004
7792,164.122818,-19.546490,-7.920112
7793,164.110504,-19.560289,-7.986336
7794,164.118668,-19.565887,-8.041486
7795,164.128738,-19.558214,-8.010266
7796,164.118332,-19.558849,-7.984475
7797,164.108047,-19.559280,-7.962837
7798,164.116211,-19.564764,-8.021775
7799,164.105957,-19.565313,-7.994122
7800,164.095825,-19.565653,-7.970923
7801,164.085846,-19.565802,-7.951459
7802,164.076050,-19.565775,-7.935130
7803,164.086761,-19.557264,-7.921039
7804,164.095367,-19.562374,-7.986707
7805,164.101776,-19.581381,-8.119271
7806,164.112061,-19.573824,-8.075501
7807,164.099762,-19.588091,-8.116664
7808,164.109879,-19.580502,-8.073314
7809,164.097412,-19.594736,-8.114828
7810,164.087036,-19.595434,-8.072162
7811,164.054550,-19.604942,-8.036795
7812,164.044632,-19.604906,-8.006690
7813,164.034851,-19.604654,-7.981434
7814,164.025208,-19.604206,-7.960247
7815,164.036102,-19.595261,-7.942081
7816,164.026581,-19.594681,-7.927239
7817,164.039627,-19.572342,-7.838497
7818,164.024811,-19.573677,-7.840465
7819,164.038223,-19.551001,-7.765714
7820,164.029358,-19.549791,-7.779311
7821,164.020813,-19.548544,-7.790712
7822,164.014572,-19.533968,-7.724371
7823,164.024948,-19.537605,-7.821716
7824,164.014984,-19.550039,-7.903759
7825,164.027603,-19.540792,-7.894697
7826,164.019821,-19.539965,-7.887492
7827,164.012222,-19.539030,-7.881445
7828,164.004822,-19.537996,-7.876370
7829,164.017975,-19.528547,-7.871720
7830,164.008667,-19.541101,-7.945697
7831,164.007065,-19.538015,-7.930154
7832,164.000015,-19.537113,-7.917222
7833,164.015488,-19.514484,-7.830083
7834,163.986374,-19.522375,-7.833716
7835,164.000305,-19.512581,-7.835936
7836,163.993851,-19.511263,-7.838193
7837,164.007965,-19.501566,-7.839694
7838,164.007202,-19.498083,-7.841244
7839,164.001053,-19.496859,-7.842649
7840,163.993042,-19.509140,-7.921306
7841,163.985153,-19.521631,-7.987275
7842,163.999710,-19.512403,-7.964734
7843,164.014114,-19.503244,-7.945834
7844,164.030396,-19.480879,-7.854089
7845,164.022186,-19.493507,-7.930915
7846,164.041794,-19.495005,-7.994819
7847,164.040985,-19.492456,-7.971372
7848,164.062378,-19.480736,-7.951281
7849,164.061325,-19.478237,-7.934865
7850,164.052734,-19.491488,-7.998681
7851,164.049713,-19.502628,-8.052097
7852,164.041092,-19.516195,-8.097005
7853,164.056870,-19.494671,-7.980897
7854,164.055649,-19.492224,-7.959702
7855,164.054443,-19.489685,-7.941925
7856,164.073410,-19.491552,-8.004069
7857,164.071960,-19.489363,-7.979146
7858,164.046265,-19.509699,-8.036146
7859,164.037460,-19.523167,-8.083624
7860,164.030701,-19.523159,-8.045961
7861,164.029480,-19.520681,-8.014262
7862,164.002548,-19.516123,-7.912304
7863,164.003769,-19.499569,-7.826244
7864,164.001068,-19.509556,-7.907441
7865,164.000488,-19.506256,-7.898064
7866,163.999985,-19.502918,-7.890198
7867,163.999573,-19.499546,-7.883600
7868,163.993729,-19.498404,-7.878172
7869,163.971390,-19.503996,-7.873935
7870,163.971603,-19.500269,-7.869946
7871,163.966385,-19.498791,-7.866706
7872,163.989044,-19.485912,-7.863456
7873,164.011520,-19.473257,-7.860741
7874,164.033829,-19.460825,-7.858474
7875,164.033768,-19.457691,-7.857008
7876,164.033798,-19.454554,-7.855779
7877,164.033920,-19.451412,-7.854748
7878,164.034134,-19.448269,-7.853884
7879,164.034424,-19.445124,-7.853158
7880,164.032745,-19.455542,-7.930031
7881,164.053268,-19.457155,-7.994084
7882,164.051285,-19.468292,-8.048243
7883,164.051270,-19.466051,-8.016187
7884,164.051208,-19.463688,-7.989299
7885,164.051132,-19.461224,-7.966747
7886,164.051041,-19.458675,-7.947832
7887,164.050964,-19.456055,-7.931966
7888,164.048843,-19.466936,-7.996140
7889,164.046677,-19.478035,-8.049965
7890,164.048492,-19.462465,-7.941729
7891,164.026154,-19.468868,-7.927270
7892,164.026291,-19.465914,-7.914708
7893,164.004288,-19.471987,-7.904596
7894,164.004791,-19.468721,-7.895679
7895,163.981094,-19.488064,-7.966106
7896,163.981903,-19.484789,-7.947260
7897,163.984756,-19.468168,-7.855554
7898,163.991196,-19.462263,-7.854430
7899,164.012253,-19.463163,-7.930652
7900,164.012939,-19.460081,-7.917538
7901,164.033768,-19.461443,-7.983595
7902,164.034164,-19.458782,-7.961955
7903,164.034546,-19.456041,-7.943804
7904,164.032867,-19.466801,-8.006062
7905,164.055389,-19.455137,-7.980374
7906,164.057449,-19.439400,-7.883364
7907,164.057556,-19.436607,-7.877896
7908,164.057724,-19.433796,-7.873311
7909,164.057968,-19.430971,-7.869464
7910,164.080460,-19.419062,-7.865814
7911,164.080566,-19.416445,-7.863188
7912,164.080734,-19.413820,-7.860985
7913,164.080963,-19.411190,-7.859138
7914,164.079208,-19.422117,-7.935070
7915,164.079514,-19.419748,-7.921276
7916,164.079834,-19.417332,-7.909706
7917,164.080170,-19.414875,-7.900002
7918,164.102722,-19.403311,-7.891439
7919,164.102875,-19.401024,-7.884692
7920,164.103058,-19.398714,-7.879033
7921,164.103287,-19.396385,-7.874286
7922,164.103561,-19.394043,-7.870305
7923,164.079651,-19.414322,-7.944871
7924,164.080231,-19.411997,-7.929498
7925,164.080811,-19.409620,-7.916603
7926,164.079315,-19.420765,-7.983269
7927,164.085358,-19.416323,-7.961598
7928,164.091309,-19.411861,-7.943424
7929,164.087540,-19.436775,-8.083251
7930,164.065552,-19.444118,-8.045992
7931,164.063873,-19.455582,-8.091786
7932,164.067566,-19.464941,-8.130091
7933,164.065491,-19.476736,-8.162326
7934,164.041046,-19.497702,-8.189787
7935,164.018738,-19.504953,-8.135327
7936,164.024246,-19.500439,-8.089108
7937,164.024063,-19.498066,-8.050448
7938,164.023804,-19.495544,-8.018023
7939,164.029037,-19.490643,-7.990721
7940,164.032120,-19.499252,-8.045304
7941,164.039154,-19.481253,-7.937707
7942,164.044144,-19.476210,-7.923362
7943,164.026932,-19.480234,-7.911757
7944,164.007919,-19.497599,-7.979496
7945,164.015366,-19.479105,-7.882499
7946,163.998627,-19.482679,-7.877469
7947,163.974594,-19.501886,-7.950829
7948,163.978531,-19.509789,-8.011818
7949,163.984421,-19.504396,-7.985494
7950,163.990234,-19.498966,-7.963418
7951,163.973801,-19.502584,-7.945328
7952,163.979782,-19.496895,-7.929723
7953,163.987762,-19.477926,-7.840737
7954,163.991699,-19.485554,-7.919485
7955,163.973419,-19.502586,-7.985960
7956,163.979568,-19.497046,-7.963804
7957,163.985657,-19.491486,-7.945222
7958,163.963989,-19.497252,-7.930170
7959,163.948151,-19.500477,-7.917429
7960,163.932556,-19.503490,-7.906734
7961,163.937332,-19.510796,-7.974813
7962,163.944077,-19.504843,-7.954437
7963,163.950760,-19.498882,-7.937349
7964,163.935226,-19.501999,-7.923444
7965,163.942093,-19.495832,-7.911349
7966,163.948944,-19.489693,-7.901208
7967,163.935623,-19.479372,-7.817230
7968,163.920609,-19.481886,-7.822686
7969,163.901794,-19.511391,-7.982217
7970,163.909439,-19.505102,-7.960629
7971,163.917007,-19.498812,-7.942526
7972,163.924515,-19.492533,-7.927346
7973,163.909790,-19.495346,-7.915041
7974,163.895309,-19.497961,-7.904714
7975,163.903244,-19.491318,-7.895620
7976,163.909088,-19.498285,-7.965477
7977,163.892654,-19.514645,-8.024498
7978,163.876358,-19.531054,-8.073994
7979,163.884369,-19.524845,-8.037596
7980,163.892242,-19.518583,-8.007071
7981,163.899994,-19.512289,-7.981471
7982,163.885483,-19.515049,-7.960427
7983,163.891281,-19.522072,-8.019826
7984,163.899002,-19.515814,-7.992169
7985,163.906616,-19.509533,-7.968975
7986,163.891968,-19.512314,-7.949949
7987,163.897644,-19.519363,-8.011041
7988,163.905243,-19.513140,-7.984803
7989,163.912750,-19.506897,-7.962800
7990,163.920197,-19.500650,-7.944349
7991,163.925507,-19.507971,-8.006357
7992,163.932755,-19.502016,-7.980888
7993,163.939926,-19.496042,-7.959530
7994,163.947021,-19.490063,-7.941619
7995,163.961441,-19.481066,-7.926458
7996,163.946152,-19.484257,-7.914314
7997,163.953278,-19.478174,-7.903697
7998,163.958313,-19.485687,-7.972276
7999,163.943130,-19.489017,-7.952743
8000,163.950333,-19.483047,-7.935928
8001,163.964874,-19.474066,-7.921686
8002,163.957092,-19.474253,-7.910172
8003,163.940002,-19.490902,-7.978134
8004,163.947311,-19.484995,-7.957223
8005,163.954544,-19.479086,-7.939688
8006,163.969116,-19.470163,-7.924842
8007,163.976151,-19.464359,-7.912539
8008,163.983139,-19.458582,-7.902222
8009,163.990097,-19.452839,-7.893573
8010,163.997040,-19.447136,-7.886322
8011,163.981781,-19.450550,-7.880667
8012,163.966766,-19.453787,-7.875917
8013,163.952011,-19.456850,-7.871925
8014,163.957626,-19.464237,-7.945627
8015,163.972595,-19.455374,-7.929825
8016,163.957840,-19.458698,-7.917144
8017,163.965469,-19.452755,-7.906077
8018,163.956207,-19.466457,-7.974561
8019,163.993439,-19.448616,-7.953669
8020,163.978470,-19.452246,-7.937154
8021,163.965714,-19.442375,-7.847394
8022,163.978729,-19.446791,-7.924917
8023,163.986252,-19.441093,-7.912607
8024,163.999054,-19.445967,-7.979624
8025,163.989456,-19.460291,-8.036266
8026,163.981918,-19.461164,-8.006289
8027,163.996613,-19.452778,-7.980718
8028,163.986862,-19.467079,-8.037182
8029,164.001373,-19.458858,-8.006632
8030,164.013596,-19.464233,-8.058496
8031,164.027603,-19.456366,-8.024521
8032,164.039322,-19.462076,-8.073512
8033,164.052811,-19.454529,-8.037128
8034,164.036484,-19.459080,-8.007184
8035,164.027710,-19.460325,-7.981919
8036,164.019028,-19.461384,-7.960723
8037,164.010437,-19.462275,-7.942941
8038,164.026169,-19.440655,-7.851698
8039,164.032425,-19.435167,-7.851216
8040,164.046082,-19.426720,-7.850673
8041,164.057602,-19.431973,-7.927706
8042,164.048843,-19.433142,-7.915266
8043,164.042236,-19.420891,-7.828928
8044,164.048615,-19.415487,-7.832126
8045,164.040237,-19.416210,-7.835094
8046,164.054230,-19.407787,-7.837155
8047,164.068146,-19.399519,-7.838891
8048,164.081970,-19.391401,-7.840353
8049,164.095718,-19.383432,-7.841587
8050,164.109375,-19.375612,-7.842628
8051,164.100754,-19.377007,-7.843932
8052,164.114487,-19.369247,-7.844597
8053,164.128128,-19.361635,-7.845162
8054,164.119476,-19.363235,-7.846067
8055,164.108948,-19.378311,-7.924303
8056,164.100571,-19.380011,-7.912437
8057,164.092316,-19.381578,-7.902481
8058,164.106354,-19.373955,-7.893702
8059,164.118164,-19.380003,-7.963826
8060,164.109650,-19.381945,-7.945592
8061,164.123398,-19.374659,-7.929870
8062,164.136963,-19.367456,-7.916689
8063,164.128204,-19.369415,-7.906065
8064,164.141724,-19.362175,-7.896725
8065,164.130859,-19.377670,-7.966803
8066,164.144302,-19.370684,-7.947671
8067,164.135361,-19.372833,-7.932055
8068,164.146637,-19.379324,-7.996008
8069,164.135483,-19.395239,-8.050079
8070,164.148560,-19.388607,-8.017522
8071,164.161407,-19.381989,-7.990220
8072,164.151855,-19.384470,-7.967751
8073,164.142365,-19.386768,-7.948900
8074,164.132980,-19.388897,-7.933084
8075,164.121628,-19.404432,-7.997295
8076,164.134583,-19.397455,-7.973242
8077,164.123093,-19.413155,-8.030978
8078,164.133789,-19.419878,-8.078975
8079,164.144180,-19.426891,-8.119237
8080,164.134140,-19.429668,-8.075955
8081,164.122040,-19.445740,-8.117129
8082,164.113983,-19.434994,-7.998278
8083,164.103989,-19.437004,-7.974486
8084,164.101456,-19.435810,-7.954384
8085,164.091583,-19.437527,-7.937664
8086,164.104019,-19.430008,-7.923211
8087,164.116318,-19.422564,-7.911094
8088,164.106323,-19.424273,-7.901361
8089,164.098511,-19.412558,-7.817293
8090,164.109039,-19.418224,-7.899733
8091,164.099319,-19.419819,-7.891829
8092,164.089767,-19.421284,-7.885194
8093,164.087738,-19.419613,-7.879484
8094,164.106125,-19.409588,-7.874304
8095,164.118835,-19.401989,-7.870075
8096,164.109268,-19.403576,-7.866957
8097,164.107239,-19.402040,-7.864197
8098,164.107315,-19.387190,-7.785982
8099,164.103470,-19.398895,-7.873758
8100,164.094391,-19.400341,-7.870040
8101,164.085312,-19.401745,-7.866920
8102,164.076416,-19.403046,-7.864298
8103,164.067688,-19.404245,-7.862095
8104,164.079193,-19.409859,-7.937301
8105,164.092575,-19.402309,-7.922904
8106,164.083694,-19.403894,-7.911259
8107,164.074936,-19.405344,-7.901487
8108,164.064255,-19.420229,-7.970768
8109,164.035416,-19.429995,-7.951779
8110,164.032700,-19.428848,-7.935346
8111,164.024521,-19.429861,-7.921666
8112,164.021973,-19.428490,-7.910082
8113,164.013977,-19.429296,-7.900471
8114,164.011627,-19.427738,-7.892300
8115,163.983566,-19.436668,-7.885938
8116,163.955917,-19.445284,-7.880589
8117,163.946869,-19.458860,-7.953182
8118,163.939972,-19.459053,-7.936584
8119,163.918396,-19.465157,-7.922942
8120,163.917389,-19.462696,-7.911102
8121,163.890656,-19.470722,-7.901663
8122,163.888031,-19.481457,-7.970721
8123,163.879898,-19.494671,-8.028749
8124,163.895966,-19.485405,-7.999511
8125,163.893112,-19.496559,-8.052794
8126,163.884705,-19.510128,-8.097589
8127,163.878311,-19.510216,-8.057677
8128,163.869858,-19.523647,-8.101678
8129,163.841080,-19.545450,-8.138968
8130,163.838257,-19.556549,-8.169738
8131,163.829773,-19.569979,-8.195650
8132,163.823257,-19.569855,-8.139899
8133,163.814621,-19.583015,-8.170615
8134,163.813461,-19.580391,-8.118788
8135,163.806732,-19.579809,-8.075422
8136,163.805511,-19.576746,-8.038940
8137,163.802216,-19.587095,-8.085821
8138,163.800934,-19.584024,-8.047660
8139,163.794128,-19.583042,-8.015757
