18:09:54.756: Date,Time,ChangeFlag,ACC X,ACC Y,ACC Z,IMU X_RATE,IMU Y_RATE,IMU Z_RATE,          IMU X_OFFSET,IMU Y_OFFSET,IMU Z_OFFSET,IMU ACC_X,IMU ACC_Y,IMU ACC_Z,MS5611 Temperature,MS5611 Pressure,GNSS Lat,GNSS Long,GNSS Alt,GNSS velocity,BME280 Pressure,BME280 Temperature,BME280 Humidity,
18:33:05.991: 32,0:0:0:3445,1,956,-192,85,4900,-6300,15470,-1063546858,0,1084384256,265,940,279,2237,98749,0,0,65344,8194,-1392509908,-1,0,
18:33:06.103: 0,0:0:0:3445,1,1005,-192,182,4410,-3150,-1960,-1063546858,0,1084384256,266,940,278,2237,98749,0,0,65344,8194,-1392509908,-1,0,
18:33:06.320: 0,0:0:0:3445,1,907,-143,134,910,-4480,3710,-1063546858,0,1084384256,267,948,279,2237,98749,0,0,65344,8194,-1392509908,-1,0,
18:33:06.430: 0,0:0:0:3445,1,907,-192,231,1820,-5390,1120,-1063546858,0,1084384256,266,939,277,2237,98749,0,0,65344,8194,-1392509908,-1,0,
18:33:06.538: 0,0:0:0:3445,1,907,-192,182,1330,-5390,1960,-1063546858,0,1084384256,265,942,281,2237,98749,0,0,65344,8194,-1392509908,-1,0,
18:33:06.753: 32,0:0:0:3445,1,907,-192,182,3990,-5810,-13300,-1063546858,0,1084384256,266,943,274,2237,98749,0,0,65344,8194,-1392509908,-1,0,
18:33:06.863: 8,0:0:0:3445,1,956,-192,182,1820,-6720,-16380,-1063546858,0,1084384256,271,942,274,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:07.078: 32,0:0:0:3445,1,907,-192,231,1330,-4970,-15960,-1063549587,0,1084384256,270,941,280,2237,98761,0,0,65344,8194,-1392509908,-1,0,
18:33:07.189: 0,0:0:0:3445,1,907,-192,231,-420,-490,-3290,-1063538673,0,1084384256,266,943,277,2237,98749,0,0,65344,8194,-1392509908,-1,0,
18:33:07.300: 0,0:0:0:3445,1,956,-143,231,3080,-7630,-2450,-1063546858,0,1084384256,264,943,274,2237,98749,0,0,65344,8194,-1392509908,-1,0,
18:33:07.514: 32,0:0:0:3445,1,858,-192,182,2660,-5810,210,-1063546858,0,1084384256,272,939,275,2237,98761,0,0,65344,8194,-1392509908,-1,0,
18:33:07.622: 8,0:0:0:3445,1,956,-192,231,1330,-5390,2450,-1063538673,0,1084384256,265,942,276,2237,98749,0,0,65344,8194,-1392509908,-1,0,
18:33:07.840: 0,0:0:0:3445,1,956,-192,134,-14350,-3150,-210,-1063546858,0,1084384256,266,942,282,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:07.947: 32,0:0:0:3445,1,907,-192,231,3080,-4060,-210,-1063549587,0,1084384256,264,940,277,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:08.162: 32,0:0:0:3445,1,907,-143,134,2660,-4970,-210,-1063541402,0,1084384256,265,943,278,2237,98761,0,0,65344,8194,-1392509908,-1,0,
18:33:08.272: 0,0:0:0:3445,1,907,-192,182,3570,-4480,-1960,-1063538673,0,1084384256,265,941,278,2237,98749,0,0,65344,8194,-1392509908,-1,0,
18:33:08.384: 0,0:0:0:3445,1,907,-192,182,1330,-4480,-1960,-1063546858,0,1084384256,267,943,275,2237,98749,0,0,65344,8194,-1392509908,-1,0,
18:33:08.596: 0,0:0:0:3445,1,956,-192,182,2240,-4480,3710,-1063546858,0,1084384256,265,940,275,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:08.707: 32,0:0:0:3445,1,858,-192,182,1330,-3150,1540,-1063549587,0,1084384256,263,940,278,2237,98749,0,0,65344,8194,-1392509908,-1,0,
18:33:08.919: 0,0:0:0:3445,1,956,-192,280,490,-4970,-630,-1063546858,0,1084384256,268,942,276,2237,98749,0,0,65344,8194,-1392509908,-1,0,
18:33:09.028: 32,0:0:0:3445,1,956,-192,182,-2170,-5810,-210,-1063546858,0,1084384256,263,939,275,2237,98749,0,0,65344,8194,-1392509908,-1,0,
18:33:09.140: 0,0:0:0:3445,1,907,-192,182,3080,-4480,2450,-1063546858,0,1084384256,263,945,279,2237,98749,0,0,65344,8194,-1392509908,-1,0,
18:33:09.351: 8,0:0:0:3445,1,810,-192,182,3080,-2730,1120,-1063546858,0,1084384256,267,944,274,2237,98761,0,0,65344,8194,-1392509908,-1,0,
18:33:09.462: 8,0:0:0:3445,1,907,-192,134,1330,-2310,210,-1063538673,0,1084384256,265,949,276,2237,98761,0,0,65344,8194,-1392509908,-1,0,
18:33:09.676: 32,0:0:0:3445,1,956,-192,182,3080,-5810,-16380,-1063538673,0,1084384256,266,939,274,2237,98761,0,0,65344,8194,-1392509908,-1,0,
18:33:09.784: 8,0:0:0:3445,1,907,-143,134,2240,-5390,700,-1063538673,0,1084384256,268,940,280,2237,98749,0,0,65344,8194,-1392509908,-1,0,
18:33:09.893: 0,0:0:0:3445,1,907,-192,182,4900,-4480,6370,-1063546858,0,1084384256,267,945,275,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:10.105: 8,0:0:0:3445,1,956,-192,134,5320,-4970,1120,-1063549587,0,1084384256,267,941,277,2237,98761,0,0,65344,8194,-1392509908,-1,0,
18:33:10.214: 32,0:0:0:3445,1,956,-192,182,910,-980,-4200,-1063538673,0,1084384256,268,936,281,2237,98749,0,0,65344,8194,-1392509908,-1,0,
18:33:10.429: 32,0:0:0:3445,1,907,-143,134,1820,-2310,1960,-1063546858,0,1084384256,272,946,272,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:10.538: 0,0:0:0:3445,1,907,-192,134,3080,-4060,3290,-1063541402,0,1084384256,266,941,280,2237,98733,0,0,65344,8194,-1392509908,-1,0,
18:33:10.751: 32,0:0:0:3445,1,907,-192,182,2240,-1820,1120,-1063557773,0,1084384256,271,942,281,2237,98761,0,0,65344,8194,-1392509908,-1,0,
18:33:10.862: 8,0:0:0:3445,1,810,-240,134,0,-2310,630,-1063539356,0,1084384256,264,940,279,2237,98761,0,0,65344,8194,-1392509908,-1,0,
18:33:10.973: 32,0:0:0:3445,1,907,-143,182,-15260,-2310,3290,-1063538673,0,1084384256,267,945,274,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:11.185: 0,0:0:0:3445,1,907,-192,134,-13020,-4480,210,-1063549587,0,1084384256,269,941,277,2237,98749,0,0,65344,8194,-1392509908,-1,0,
18:33:11.294: 32,0:0:0:3445,1,907,-143,231,3570,-8470,1120,-1063546858,0,1084384256,263,946,275,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:11.512: 0,0:0:0:3445,1,956,-143,231,2660,-6300,1540,-1063549587,0,1084384256,265,937,273,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:11.622: 0,0:0:0:3445,1,956,-192,134,2240,-8050,630,-1063541402,0,1084384256,269,941,275,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:11.731: 0,0:0:0:3445,1,956,-192,134,1330,-4970,2450,-1063541402,0,1084384256,268,943,273,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:11.945: 8,0:0:0:3445,1,956,-143,231,0,-4970,-210,-1063549587,0,1084384256,269,946,278,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:12.054: 8,0:0:0:3445,1,907,-192,231,1820,-5390,2870,-1063541402,0,1084384256,265,943,277,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:12.267: 8,0:0:0:3445,1,907,-143,231,910,-2310,210,-1063549587,0,1084384256,264,945,278,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:12.379: 0,0:0:0:3445,1,907,-192,182,1330,-3640,1120,-1063549587,0,1084384256,266,943,280,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:12.488: 0,0:0:0:3445,1,956,-143,182,1820,-4480,-630,-1063549587,0,1084384256,268,939,274,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:12.701: 32,0:0:0:3445,1,907,-192,134,3570,-3640,630,-1063549587,0,1084384256,268,940,276,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:12.812: 32,0:0:0:3445,1,956,-192,134,2660,-9380,2450,-1063549587,0,1084384256,268,939,281,2237,98761,0,0,65344,8194,-1392509908,-1,0,
18:33:13.029: 32,0:0:0:3445,1,956,-192,182,3080,-6720,630,-1063538673,0,1084384256,264,943,277,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:13.140: 8,0:0:0:3445,1,956,-192,231,2660,-5390,3710,-1063541402,0,1084384256,262,943,272,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:13.250: 0,0:0:0:3445,1,956,-192,182,490,-4970,-210,-1063541402,0,1084384256,269,942,278,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:13.467: 0,0:0:0:3445,1,907,-240,182,3570,-9870,-16800,-1063541402,0,1084384256,267,946,275,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:13.578: 32,0:0:0:3445,1,956,-192,231,3990,-6720,-1120,-1063549587,0,1084384256,270,938,278,2237,98749,0,0,65344,8194,-1392509908,-1,0,
18:33:13.792: 0,0:0:0:3445,1,956,-192,134,3990,-5390,-210,-1063546858,0,1084384256,264,942,275,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:13.904: 32,0:0:0:3445,1,956,-143,85,1330,-1400,1960,-1063549587,0,1084384256,268,938,274,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:14.013: 8,0:0:0:3445,1,956,-192,182,7490,-7140,17710,-1063549587,0,1084384256,263,947,273,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:14.229: 8,0:0:0:3445,1,956,-240,231,2240,-7140,-3710,-1063541402,0,1084384256,262,939,279,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:14.341: 32,0:0:0:3445,1,956,-192,134,1820,-7630,-1120,-1063541402,0,1084384256,270,936,281,2237,98749,0,0,65344,8194,-1392509908,-1,0,
18:33:14.558: 8,0:0:0:3445,1,956,-192,231,1820,-6720,-630,-1063546858,0,1084384256,264,943,274,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:14.667: 32,0:0:0:3445,1,956,-192,231,5320,-7140,-1120,-1063541402,0,1084384256,271,937,278,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:14.779: 0,0:0:0:3445,1,907,-192,85,1330,-1400,2870,-1063549587,0,1084384256,268,938,278,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:14.995: 8,0:0:0:3445,1,956,-192,134,4410,-4480,-210,-1063549587,0,1084384256,264,948,275,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:15.107: 32,0:0:0:3445,1,907,-192,182,1820,-4970,-210,-1063549587,0,1084384256,263,944,275,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:15.323: 32,0:0:0:3445,1,956,-192,182,1330,-5810,630,-1063549587,0,1084384256,269,937,277,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:15.434: 8,0:0:0:3445,1,956,-192,134,1330,-3640,17710,-1063549587,0,1084384256,267,948,278,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:15.541: 32,0:0:0:3445,1,907,-192,134,-420,-5390,2870,-1063541402,0,1084384256,264,942,282,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:15.754: 0,0:0:0:3445,1,907,-192,280,3990,-6300,3710,-1063549587,0,1084384256,265,941,275,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:15.864: 8,0:0:0:3445,1,956,-192,182,2240,-7630,700,-1063549587,0,1084384256,265,946,274,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:16.078: 8,0:0:0:3445,1,858,-143,231,5320,-9870,-210,-1063541402,0,1084384256,266,943,276,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:16.191: 8,0:0:0:3445,1,907,-192,231,910,-4970,3710,-1063541402,0,1084384256,267,942,274,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:16.349: 32,0:0:0:3445,1,956,-192,85,7070,-8470,1960,-1063541402,0,1084384256,267,939,282,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:16.471: 0,0:0:0:3445,1,907,-192,182,1330,-4480,-1120,-1063541402,0,1084384256,267,940,275,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:16.695: 0,0:0:0:3445,1,858,-143,134,-6090,-16240,-1540,-1063549587,0,1084384256,267,944,275,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:16.809: 8,0:0:0:3445,1,956,-192,182,490,-6720,-210,-1063549587,0,1084384256,267,945,273,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:16.924: 0,0:0:0:3445,1,956,-192,182,2660,-4970,-1540,-1063541402,0,1084384256,265,941,273,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:17.147: 0,0:0:0:3445,1,907,-192,182,2660,-2310,2870,-1063549587,0,1084384256,265,940,277,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:17.257: 0,0:0:0:3445,1,956,-192,231,3570,-4970,700,-1063549587,0,1084384256,265,940,275,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:17.367: 32,0:0:0:3445,1,907,-192,134,2240,-490,17290,-1063541402,0,1084384256,267,945,276,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:17.586: 32,0:0:0:3445,1,956,-143,231,490,-2310,3290,-1063549587,0,1084384256,264,942,280,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:17.696: 0,0:0:0:3445,1,907,-192,182,-420,-4970,1120,-1063541402,0,1084384256,266,939,279,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:17.812: 8,0:0:0:3445,1,956,-192,182,3990,-8960,-630,-1063549587,0,1084384256,269,939,276,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:18.031: 0,0:0:0:3445,1,956,-143,231,910,-2310,6860,-1063541402,0,1084384256,267,939,275,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:18.141: 8,0:0:0:3445,1,956,-143,134,-3920,1260,-3710,-1063549587,0,1084384256,263,943,280,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:18.366: 8,0:0:0:3445,1,907,-192,134,0,-490,-3710,-1063541402,0,1084384256,263,941,276,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:18.481: 0,0:0:0:3445,1,956,-192,134,1330,-4480,1540,-1063549587,0,1084384256,265,937,280,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:18.590: 0,0:0:0:3445,1,907,-192,134,1820,-5390,2870,-1063549587,0,1084384256,269,940,276,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:18.806: 32,0:0:0:3445,1,907,-192,182,5320,-3640,210,-1063541402,0,1084384256,264,940,275,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:18.917: 8,0:0:0:3445,1,907,-192,231,10570,-9870,210,-1063541402,0,1084384256,267,942,275,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:19.033: 0,0:0:0:3445,1,907,-143,134,-840,-4970,3290,-1063541402,0,1084384256,267,941,274,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:19.258: 8,0:0:0:3445,1,956,-192,134,6650,-2310,-2870,-1063541402,0,1084384256,263,946,274,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:19.365: 0,0:0:0:3445,1,956,-143,182,1330,-5810,210,-1063549587,0,1084384256,264,941,280,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:19.481: 8,0:0:0:3445,1,907,-143,231,5320,-4480,1120,-1063541402,0,1084384256,267,944,277,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:19.691: 32,0:0:0:3445,1,907,-143,134,3080,-5390,210,-1063549587,0,1084384256,266,948,273,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:19.798: 8,0:0:0:3445,1,907,-192,134,4410,-6720,1120,-1063549587,0,1084384256,267,941,281,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:20.022: 32,0:0:0:3445,1,858,-143,134,4410,-3640,4200,-1063541402,0,1084384256,264,939,277,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:20.132: 8,0:0:0:3445,1,858,-240,134,3080,-6720,-1120,-1063541402,0,1084384256,267,948,279,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:20.246: 32,0:0:0:3445,1,907,-192,182,2660,-4480,-17290,-1063541402,0,1084384256,270,935,280,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:20.464: 0,0:0:0:3445,1,956,-192,182,1820,-1400,2870,-1063541402,0,1084384256,265,945,280,2236,98752,0,0,65344,8194,-1392509908,-1,0,
18:33:20.578: 8,0:0:0:3445,1,907,-192,182,3990,-5390,-1120,-1063545580,0,1084383744,266,944,275,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:20.792: 32,0:0:0:3445,1,956,-192,134,490,-3150,-3710,-1063541402,0,1084384256,268,944,276,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:20.903: 8,0:0:0:3445,1,907,-192,231,-17010,-2730,630,-1063549587,0,1084384256,269,942,280,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:21.014: 8,0:0:0:3445,1,858,-192,231,3080,-4480,-1120,-1063549587,0,1084384256,266,942,276,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:21.239: 8,0:0:0:3445,1,956,-240,85,4900,-5390,-210,-1063541402,0,1084384256,266,938,276,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:21.346: 0,0:0:0:3445,1,907,-143,182,490,-1820,3290,-1063541402,0,1084384256,264,945,276,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:33:21.572: 8,0:0:0:3445,1,907,-192,182,4900,-4480,-210,-1063549587,0,1084384256,259,946,280,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:33:21.688: 32,0:0:0:3445,1,956,-192,182,2660,-4060,17710,-1063541402,0,1084384256,267,942,274,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:35:05.801: 8,0:0:0:3445,1,907,-192,231,1820,-4480,-1120,-1063541402,0,1084384256,263,942,280,2236,98752,0,0,65344,8194,-1392509908,-1,0,
18:35:05.801: 8,0:0:0:3445,1,907,-192,182,5320,-4970,-14140,-1063545580,0,1084383744,263,937,281,2236,98741,0,0,65344,8194,-1392509908,-1,0,
18:35:05.801: 8,0:0:0:3445,1,956,-192,231,910,-4480,1960,-1063553081,0,1084383744,270,943,279,2237,98745,0,0,65344,8194,-1392509908,-1,0,
18:35:05.801: 0,0:0:0:3445,1,907,-192,85,2660,-4060,210,-1063550269,0,1084384256,264,943,278,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:35:05.801: 0,0:0:0:3445,1,907,-192,134,1330,-4060,-630,-1063541402,0,1084384256,263,944,271,2236,98752,0,0,65344,8194,-1392509908,-1,0,
18:35:05.801: 0,0:0:0:3445,1,907,-240,182,910,-4480,1120,-1063545580,0,1084383744,265,943,273,2236,98752,0,0,65344,8194,-1392509908,-1,0,
18:35:05.801: 0,0:0:0:3445,1,858,-143,134,4900,-7140,-630,-1063545580,0,1084383744,266,940,278,2236,98752,0,0,65344,8194,-1392509908,-1,0,
18:35:05.801: 0,0:0:0:3445,1,907,-192,182,2660,-4970,210,-1063545580,0,1084383744,271,946,273,2237,98757,0,0,65344,8194,-1392509908,-1,0,
18:35:05.924: 32,0:0:0:3445,1,858,-192,134,4900,-6300,4200,-1063546109,0,1084380672,266,943,274,2231,98751,0,0,65344,8194,-1392509908,-1,0,
18:35:06.031: 0,0:0:0:3445,1,858,-192,134,3150,-8540,1540,-1063550102,0,1084381184,264,940,279,2231,98751,0,0,65344,8194,-1392509908,-1,0,
18:35:06.142: 90,0:0:0:3445,1,907,-192,231,4410,-8960,1120,-1063550102,0,1084381184,266,934,278,2231,98751,0,0,65344,8194,-1392509908,-1,0,
18:35:06.361: 0,0:0:0:3445,1,907,-143,182,3570,-8960,-2800,-1063550102,0,1084381184,269,945,274,2231,98739,0,0,65344,8194,-1392509908,-1,0,
18:35:06.471: 0,0:0:0:3445,1,907,-192,85,-5250,-9380,2030,-1063558267,0,1084381184,268,944,272,2231,98739,0,0,65344,8194,-1392509908,-1,0,
18:35:06.685: 0,0:0:0:3445,1,907,-192,182,2240,-3640,-1540,-1063558947,0,1084381184,268,943,278,2231,98751,0,0,65344,8194,-1392509908,-1,0,
18:35:06.795: 0,0:0:0:3445,1,956,-192,134,2240,-5390,-1540,-1063550782,0,1084381184,267,947,276,2231,98751,0,0,65344,8194,-1392509908,-1,0,
18:35:06.903: 0,0:0:0:3445,1,907,-143,134,3570,-1400,210,-1063550102,0,1084381184,270,941,276,2231,98751,0,0,65344,8194,-1392509908,-1,0,
18:35:07.119: 0,0:0:0:3445,1,956,-192,182,1330,-490,5110,-1063550102,0,1084381184,268,943,278,2231,98762,0,0,65344,8194,-1392509908,-1,0,
18:35:07.227: 8,0:0:0:3445,1,956,-192,85,3150,-6720,-210,-1063542618,0,1084381184,268,942,276,2230,98747,0,0,65344,8194,-1392509908,-1,0,
18:35:07.442: 0,0:0:0:3445,1,956,-192,182,2240,-2310,-2380,-1063553590,0,1084380672,263,942,281,2231,98751,0,0,65344,8194,-1392509908,-1,0,
18:35:07.551: 32,0:0:0:3445,1,956,-192,182,910,-4970,1540,-1063550102,0,1084381184,267,943,276,2230,98747,0,0,65344,8194,-1392509908,-1,0,
18:35:07.659: 0,0:0:0:3445,1,907,-192,231,2660,-2730,-1540,-1063553590,0,1084380672,263,942,276,2231,98751,0,0,65344,8194,-1392509908,-1,0,
18:35:07.872: 0,0:0:0:3445,1,810,-192,182,910,-6300,280,-1063550102,0,1084381184,264,942,279,2230,98747,0,0,65344,8194,-1392509908,-1,0,
18:35:07.982: 0,0:0:0:3445,1,907,-192,280,2660,-5390,1120,-1063553590,0,1084380672,269,944,274,2231,98762,0,0,65344,8194,-1392509908,-1,0,
18:35:08.198: 0,0:0:0:3445,1,858,-192,182,4410,-5390,2450,-1063542618,0,1084381184,271,938,273,2231,98762,0,0,65344,8194,-1392509908,-1,0,
18:35:08.306: 0,0:0:0:3445,1,956,-143,182,3570,-6720,210,-1063542618,0,1084381184,263,939,276,2231,98751,0,0,65344,8194,-1392509908,-1,0,
18:35:08.418: 8,0:0:0:3445,1,858,-192,182,70,-4970,2030,-1063550102,0,1084381184,267,939,279,2231,98751,0,0,65344,8194,-1392509908,-1,0,
18:35:08.637: 0,0:0:0:3445,1,907,-192,182,1330,-8960,-630,-1063550102,0,1084381184,264,943,274,2230,98758,0,0,65344,8194,-1392509908,-1,0,
18:35:08.744: 32,0:0:0:3445,1,907,-192,134,5740,-1400,2450,-1063546109,0,1084380672,258,946,274,2230,98747,0,0,65344,8194,-1392509908,-1,0,
18:35:08.961: 32,0:0:0:3445,1,907,-192,134,3990,-3640,1120,-1063553590,0,1084380672,263,943,280,2231,98762,0,0,65344,8194,-1392509908,-1,0,
18:35:09.070: 0,0:0:0:3445,1,956,-143,134,3570,-4480,700,-1063542618,0,1084381184,263,945,280,2230,98747,0,0,65344,8194,-1392509908,-1,0,
18:35:09.176: 0,0:0:0:3445,1,907,-143,182,2660,-5390,2450,-1063553590,0,1084380672,263,940,281,2231,98751,0,0,65344,8194,-1392509908,-1,0,
18:35:09.384: 0,0:0:0:3445,1,1005,-192,134,2240,-5810,-3290,-1063550102,0,1084381184,268,943,278,2231,98739,0,0,65344,8194,-1392509908,-1,0,
18:35:09.493: 0,0:0:0:3445,1,858,-143,182,5740,-2730,2450,-1063558267,0,1084381184,265,950,280,2230,98747,0,0,65344,8194,-1392509908,-1,0,
18:35:09.709: 32,0:0:0:3445,1,907,-143,85,490,-5390,700,-1063554270,0,1084380672,269,948,271,2231,98751,0,0,65344,8194,-1392509908,-1,0,
18:35:09.819: 32,0:0:0:3445,1,907,-192,182,490,-7140,210,-1063550102,0,1084381184,266,941,279,2231,98751,0,0,65344,8194,-1392509908,-1,0,
18:35:10.032: 8,0:0:0:3445,1,907,-143,134,5740,-5810,2450,-1063550102,0,1084381184,266,942,278,2231,98751,0,0,65344,8194,-1392509908,-1,0,
18:35:10.143: 0,0:0:0:3445,1,956,-143,182,490,-3150,700,-1063550102,0,1084381184,266,942,273,2231,98762,0,0,65344,8194,-1392509908,-1,0,
18:35:10.252: 0,0:0:0:3445,1,956,-143,134,-1750,-4480,2870,-1063542618,0,1084381184,264,943,273,2230,98747,0,0,65344,8194,-1392509908,-1,0,
18:35:10.468: 32,0:0:0:3445,1,956,-143,134,-420,-4060,1540,-1063553590,0,1084380672,266,943,275,2231,98751,0,0,65344,8194,-1392509908,-1,0,
18:35:10.577: 8,0:0:0:3445,1,956,-192,182,4900,-5810,700,-1063550102,0,1084381184,264,940,276,2231,98751,0,0,65344,8194,-1392509908,-1,0,
18:35:10.792: 0,0:0:0:3445,1,907,-143,134,910,-4480,-2380,-1063550102,0,1084381184,268,944,273,2231,98751,0,0,65344,8194,-1392509908,-1,0,
18:35:10.902: 0,0:0:0:3445,1,907,-192,134,2240,-6720,700,-1063550102,0,1084381184,270,944,279,2230,98747,0,0,65344,8194,-1392509908,-1,0,
18:35:11.012: 0,0:0:0:3445,1,858,-192,231,4900,-6300,1540,-1063553590,0,1084380672,269,942,276,2231,98751,0,0,65344,8194,-1392509908,-1,0,
18:35:11.223: 0,0:0:0:3445,1,907,-192,134,3990,-2310,-210,-1063550102,0,1084381184,269,944,275,2230,98747,0,0,65344,8194,-1392509908,-1,0,
18:35:11.332: 0,0:0:0:3445,1,956,-143,182,-420,-1820,3290,-1063553590,0,1084380672,270,943,277,2230,98747,0,0,65344,8194,-1392509908,-1,0,
18:35:11.543: 0,0:0:0:3445,1,907,-192,182,-420,-2730,-13720,-1063553590,0,1084380672,267,939,279,2230,98747,0,0,65344,8194,-1392509908,-1,0,
18:35:11.652: 32,0:0:0:3445,1,956,-192,182,-420,-5810,-17710,-1063553590,0,1084380672,268,941,280,2231,98751,0,0,65344,8194,-1392509908,-1,0,
18:35:11.868: 32,0:0:0:3445,1,858,-192,134,1820,-3150,-16380,-1063550102,0,1084381184,266,939,282,2230,98758,0,0,65344,8194,-1392509908,-1,0,
18:35:11.976: 8,0:0:0:3445,1,907,-192,182,3080,-5810,-17710,-1063546109,0,1084380672,263,946,278,2231,98751,0,0,65344,8194,-1392509908,-1,0,
18:35:12.083: 0,0:0:0:3445,1,956,-192,182,3990,-6300,-630,-1063550102,0,1084381184,264,939,278,2230,98758,0,0,65344,8194,-1392509908,-1,0,
18:35:12.300: 0,0:0:0:3445,1,858,-192,182,910,-5810,-15890,-1063546109,0,1084380672,266,936,277,2231,98751,0,0,65344,8194,-1392509908,-1,0,
18:35:12.411: 32,0:0:0:3445,1,907,-143,134,1330,-2730,210,-1063550102,0,1084381184,267,941,275,2230,98747,0,0,65344,8194,-1392509908,-1,0,
18:35:12.626: 0,0:0:0:3445,1,956,-192,280,2660,-5810,1540,-1063553590,0,1084380672,266,944,274,2231,98751,0,0,65344,8194,-1392509908,-1,0,
18:35:12.735: 8,0:0:0:3445,1,907,-192,134,-1260,-2730,-210,-1063550102,0,1084381184,266,940,278,2230,98758,0,0,65344,8194,-1392509908,-1,0,
18:35:12.846: 8,0:0:0:3445,1,956,-192,182,1330,-2310,2450,-1063546109,0,1084380672,263,942,279,2230,98747,0,0,65344,8194,-1392509908,-1,0,
18:35:13.055: 8,0:0:0:3445,1,907,-143,182,1330,-5810,700,-1063553590,0,1084380672,263,944,274,2231,98751,0,0,65344,8194,-1392509908,-1,0,
